reach,depth_min,depth_q1,depth_q5,depth_q25,depth_q50,depth_avg,depth_q75,depth_q95,depth_q99,depth_max,wwdith_min,wwdith_q1,wwdith_q5,wwdith_q25,wwdith_q50,wwdith_avg,wwdith_q75,wwdith_q95,wwdith_q99,wwdith_max,flow_min,flow_q1,flow_q5,flow_q25,flow_q50,flow_avg,flow_q75,flow_q95,flow_q99,flow_max,rtime_min,rtime_q1,rtime_q5,rtime_q25,rtime_q50,rtime_avg,rtime_q75,rtime_q95,rtime_q99,rtime_max,velocity_min,velocity_q1,velocity_q5,velocity_q25,velocity_q50,velocity_avg,velocity_q75,velocity_q95,velocity_q99,velocity_max
135.000,0.004,0.004,0.005,0.007,0.008,0.009,0.011,0.016,0.021,0.033,0.507,0.509,0.511,0.514,0.517,0.519,0.521,0.532,0.541,0.567,16.549,24.539,34.014,49.224,70.299,85.996,102.561,201.418,304.510,676.544,0.003,0.004,0.004,0.005,0.006,0.006,0.007,0.008,0.009,0.011,0.108,0.126,0.144,0.166,0.190,0.198,0.220,0.284,0.331,0.441
1350.000,0.118,0.144,0.171,0.206,0.247,0.263,0.300,0.421,0.518,0.774,2.118,2.144,2.171,2.206,2.247,2.263,2.300,2.421,2.518,2.774,793.239,1164.928,1610.809,2327.897,3322.654,4063.873,4846.325,9517.340,14382.726,31867.438,0.005,0.008,0.010,0.013,0.016,0.016,0.019,0.022,0.026,0.031,0.038,0.045,0.053,0.062,0.074,0.077,0.088,0.119,0.143,0.215
1351.000,0.121,0.147,0.173,0.208,0.248,0.263,0.299,0.419,0.515,0.768,2.121,2.147,2.173,2.208,2.248,2.263,2.299,2.419,2.515,2.768,823.299,1207.208,1669.477,2412.538,3443.139,4210.057,5021.234,9861.279,14901.213,33014.168,0.005,0.008,0.009,0.013,0.015,0.015,0.018,0.022,0.025,0.030,0.038,0.046,0.054,0.064,0.076,0.080,0.091,0.124,0.149,0.230
1352.000,0.121,0.147,0.173,0.208,0.249,0.264,0.300,0.420,0.517,0.771,2.121,2.147,2.173,2.208,2.249,2.264,2.300,2.420,2.517,2.771,823.146,1207.259,1669.673,2412.394,3443.053,4210.083,5020.768,9861.279,14899.322,33014.504,0.005,0.008,0.009,0.013,0.015,0.015,0.018,0.022,0.025,0.030,0.038,0.046,0.054,0.064,0.076,0.080,0.090,0.123,0.148,0.226
1353.000,0.120,0.146,0.172,0.207,0.248,0.263,0.300,0.420,0.517,0.772,2.120,2.146,2.172,2.207,2.248,2.263,2.300,2.420,2.517,2.772,822.801,1207.502,1669.302,2412.322,3442.781,4210.063,5020.293,9861.279,14899.701,33015.832,0.005,0.008,0.009,0.013,0.015,0.015,0.018,0.022,0.025,0.030,0.039,0.046,0.054,0.064,0.076,0.080,0.091,0.123,0.148,0.223
1354.000,0.119,0.145,0.171,0.207,0.248,0.263,0.300,0.421,0.517,0.773,2.119,2.145,2.171,2.207,2.248,2.263,2.300,2.421,2.517,2.773,793.678,1165.262,1610.941,2328.087,3322.764,4063.901,4845.446,9517.340,14380.646,31866.016,0.005,0.008,0.010,0.013,0.016,0.016,0.019,0.022,0.026,0.031,0.038,0.045,0.052,0.062,0.073,0.077,0.088,0.119,0.143,0.218
1355.000,0.055,0.068,0.082,0.100,0.122,0.130,0.149,0.210,0.256,0.419,4.055,4.068,4.082,4.100,4.122,4.131,4.149,4.210,4.256,4.419,10806.957,15872.595,21946.965,31721.766,45281.277,55382.277,66037.953,129702.977,196026.394,434587.344,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.570,0.671,0.771,0.906,1.063,1.126,1.264,1.750,2.153,2.865
1356.000,0.055,0.072,0.092,0.123,0.164,0.189,0.225,0.389,0.530,0.903,4.055,4.072,4.092,4.123,4.164,4.189,4.225,4.389,4.530,4.903,10823.021,15896.078,21978.516,31767.654,45348.371,55457.957,66135.863,129890.484,196276.187,435215.000,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.571,0.635,0.687,0.742,0.788,0.793,0.832,0.925,1.010,1.258
1357.000,0.173,0.212,0.251,0.304,0.365,0.389,0.444,0.628,0.773,1.148,4.173,4.212,4.251,4.304,4.365,4.390,4.444,4.628,4.773,5.148,10823.459,15892.986,21978.414,31768.282,45347.059,55457.855,66137.547,129890.484,196246.664,435216.719,0.001,0.002,0.002,0.003,0.003,0.003,0.004,0.005,0.005,0.007,0.178,0.213,0.247,0.293,0.345,0.363,0.410,0.558,0.673,0.963
1358.000,0.173,0.212,0.251,0.303,0.365,0.388,0.443,0.626,0.770,1.144,4.173,4.212,4.251,4.303,4.365,4.389,4.443,4.626,4.770,5.144,16211.736,23814.907,32933.953,47603.814,67950.906,83102.812,99094.824,194648.609,294188.729,652239.875,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.003,0.004,0.004,0.267,0.319,0.371,0.440,0.518,0.546,0.616,0.839,1.012,1.451
1359.000,0.173,0.212,0.251,0.305,0.367,0.391,0.446,0.630,0.776,1.154,4.173,4.212,4.251,4.305,4.367,4.392,4.446,4.630,4.776,5.154,10823.259,15895.228,21979.067,31769.259,45347.508,55457.672,66136.844,129890.484,196263.032,435215.938,0.001,0.002,0.002,0.003,0.003,0.003,0.004,0.005,0.005,0.007,0.178,0.212,0.246,0.292,0.344,0.362,0.408,0.555,0.670,0.958
136.000,0.042,0.051,0.059,0.070,0.082,0.087,0.098,0.132,0.159,0.226,0.585,0.602,0.618,0.640,0.665,0.673,0.695,0.765,0.819,0.952,51.877,76.747,106.360,153.879,219.786,268.863,320.589,629.698,952.233,2113.925,0.008,0.011,0.013,0.018,0.022,0.022,0.026,0.031,0.037,0.044,0.026,0.032,0.037,0.045,0.053,0.056,0.064,0.087,0.105,0.150
1360.000,0.189,0.228,0.267,0.318,0.374,0.393,0.445,0.600,0.718,1.005,1.378,1.457,1.534,1.635,1.749,1.787,1.889,2.201,2.436,3.010,3413.332,5028.124,6961.118,10066.987,14372.570,17577.244,20963.235,41168.977,62221.468,138035.000,0.001,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.005,0.006,0.176,0.208,0.239,0.280,0.325,0.339,0.379,0.498,0.586,0.797
1361.000,0.081,0.104,0.128,0.162,0.203,0.221,0.258,0.392,0.502,0.790,1.163,1.208,1.256,1.324,1.406,1.443,1.516,1.784,2.004,2.581,3430.461,5053.618,6995.212,10116.230,14440.758,17664.672,21065.593,41375.562,62535.376,138730.156,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.454,0.512,0.564,0.626,0.687,0.698,0.755,0.882,0.964,1.140
1362.000,0.221,0.265,0.309,0.366,0.431,0.452,0.510,0.685,0.817,1.138,1.441,1.531,1.618,1.733,1.862,1.904,2.020,2.370,2.635,3.277,3430.438,5053.911,6995.408,10116.199,14441.823,17664.662,21066.176,41375.562,62533.716,138730.734,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.148,0.175,0.201,0.235,0.272,0.284,0.318,0.417,0.490,0.663
1363.000,0.166,0.198,0.230,0.273,0.322,0.340,0.384,0.527,0.641,0.933,1.331,1.396,1.460,1.546,1.644,1.680,1.768,2.055,2.283,2.866,3430.479,5053.730,6995.027,10116.438,14440.982,17664.652,21065.577,41375.562,62538.666,138729.625,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.207,0.248,0.288,0.339,0.395,0.410,0.461,0.597,0.691,0.894
1364.000,0.176,0.214,0.250,0.299,0.354,0.374,0.423,0.580,0.701,1.007,1.353,1.427,1.501,1.598,1.708,1.747,1.846,2.160,2.403,3.014,3430.510,5053.439,6994.879,10116.502,14442.540,17664.615,21066.608,41375.562,62540.386,138729.078,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.192,0.227,0.260,0.303,0.350,0.364,0.407,0.525,0.609,0.798
1365.000,0.101,0.128,0.157,0.198,0.247,0.266,0.309,0.458,0.576,0.878,1.201,1.257,1.315,1.396,1.493,1.533,1.619,1.916,2.153,2.757,3430.553,5053.148,6994.622,10116.464,14442.893,17664.656,21067.142,41375.562,62546.228,138728.438,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.360,0.406,0.446,0.496,0.547,0.558,0.605,0.721,0.800,0.978
1366.000,0.058,0.073,0.089,0.111,0.138,0.150,0.174,0.261,0.334,0.533,1.115,1.146,1.177,1.222,1.276,1.300,1.347,1.522,1.669,2.066,3413.222,5027.834,6960.243,10066.014,14370.887,17577.260,20961.742,41168.977,62226.526,138036.375,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.652,0.748,0.838,0.948,1.064,1.089,1.196,1.454,1.622,1.965
1367.000,0.182,0.217,0.251,0.295,0.346,0.362,0.408,0.546,0.651,0.909,1.364,1.433,1.501,1.591,1.691,1.725,1.816,2.092,2.302,2.818,3413.248,5027.755,6960.126,10066.478,14371.663,17577.234,20961.676,41168.977,62226.307,138035.891,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.004,0.185,0.222,0.258,0.306,0.359,0.376,0.425,0.567,0.673,0.925
1368.000,0.203,0.244,0.285,0.339,0.399,0.419,0.474,0.639,0.764,1.068,1.405,1.489,1.570,1.678,1.799,1.839,1.948,2.278,2.527,3.136,3430.429,5054.003,6995.615,10116.335,14442.246,17664.613,21065.280,41375.562,62535.100,138730.891,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.004,0.004,0.164,0.193,0.222,0.259,0.300,0.313,0.351,0.459,0.540,0.730
1369.000,0.080,0.096,0.111,0.132,0.155,0.165,0.186,0.259,0.328,0.603,2.080,2.096,2.111,2.132,2.155,2.165,2.186,2.259,2.328,2.603,1087.179,1602.968,2219.775,3210.296,4583.665,5606.181,6686.362,13131.895,19849.874,44032.637,0.003,0.004,0.004,0.006,0.007,0.007,0.008,0.010,0.012,0.015,0.077,0.095,0.113,0.137,0.165,0.174,0.200,0.277,0.325,0.380
137.000,0.008,0.010,0.012,0.015,0.019,0.021,0.024,0.036,0.045,0.072,0.516,0.520,0.525,0.531,0.538,0.541,0.548,0.571,0.591,0.645,51.875,76.747,106.353,153.884,219.780,268.864,320.608,629.698,952.121,2113.854,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.003,0.148,0.172,0.195,0.225,0.258,0.268,0.298,0.384,0.446,0.593
1370.000,0.021,0.027,0.034,0.044,0.058,0.069,0.078,0.147,0.236,0.563,2.021,2.027,2.034,2.044,2.058,2.069,2.078,2.147,2.236,2.563,1087.168,1603.262,2219.782,3210.141,4583.505,5606.179,6687.021,13131.895,19848.874,44029.566,0.001,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.004,0.298,0.339,0.375,0.417,0.454,0.449,0.484,0.504,0.508,0.808
1371.000,0.064,0.076,0.089,0.105,0.123,0.131,0.146,0.207,0.276,0.576,2.064,2.076,2.089,2.105,2.123,2.131,2.146,2.207,2.276,2.576,1087.161,1603.184,2219.829,3210.166,4583.466,5606.176,6686.611,13131.895,19844.588,44030.629,0.002,0.003,0.003,0.005,0.006,0.006,0.007,0.008,0.010,0.012,0.097,0.120,0.143,0.174,0.210,0.221,0.256,0.351,0.390,0.484
1372.000,0.073,0.087,0.101,0.120,0.142,0.151,0.170,0.237,0.305,0.590,2.073,2.087,2.101,2.120,2.142,2.152,2.170,2.237,2.305,2.590,1087.166,1603.224,2220.093,3210.121,4583.492,5606.180,6686.688,13131.895,19850.798,44031.676,0.003,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.011,0.014,0.085,0.105,0.124,0.150,0.181,0.191,0.220,0.304,0.351,0.416
1373.000,0.056,0.072,0.088,0.111,0.140,0.152,0.177,0.270,0.347,0.552,1.112,1.143,1.176,1.223,1.279,1.305,1.355,1.540,1.695,2.104,1580.962,2333.505,3232.825,4675.213,6676.201,8165.667,9738.753,19126.096,28910.632,64156.645,0.001,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.004,0.310,0.353,0.392,0.439,0.488,0.498,0.543,0.648,0.719,0.871
1374.000,0.128,0.153,0.177,0.209,0.246,0.258,0.291,0.394,0.474,0.674,1.255,1.305,1.354,1.418,1.491,1.517,1.583,1.788,1.948,2.348,1668.227,2461.816,3410.707,4932.390,7043.572,8616.060,10274.660,20178.293,30504.234,67685.227,0.001,0.001,0.002,0.002,0.003,0.003,0.003,0.004,0.005,0.006,0.135,0.163,0.190,0.227,0.268,0.281,0.318,0.427,0.508,0.698
1375.000,0.047,0.059,0.072,0.091,0.113,0.123,0.143,0.216,0.277,0.443,1.093,1.118,1.145,1.181,1.226,1.246,1.285,1.431,1.554,1.885,1675.659,2472.863,3425.672,4954.290,7074.777,8651.897,10320.437,20267.639,30636.742,67984.953,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.400,0.459,0.514,0.582,0.654,0.670,0.736,0.899,1.008,1.238
1376.000,0.131,0.160,0.188,0.225,0.267,0.281,0.319,0.436,0.526,0.749,1.262,1.320,1.376,1.450,1.534,1.563,1.638,1.872,2.052,2.498,1668.172,2462.042,3410.697,4932.384,7043.301,8616.078,10274.400,20178.293,30502.123,67684.992,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.004,0.131,0.154,0.178,0.208,0.242,0.253,0.284,0.374,0.442,0.601
1377.000,0.116,0.142,0.167,0.200,0.238,0.251,0.285,0.391,0.473,0.679,1.233,1.284,1.334,1.400,1.476,1.502,1.570,1.783,1.947,2.357,1675.739,2472.519,3425.359,4954.580,7074.405,8651.926,10320.601,20267.639,30635.763,67985.094,0.002,0.002,0.003,0.004,0.004,0.004,0.005,0.006,0.007,0.008,0.150,0.177,0.204,0.240,0.279,0.292,0.328,0.433,0.511,0.694
1378.000,0.102,0.122,0.142,0.168,0.198,0.209,0.236,0.323,0.392,0.569,1.204,1.244,1.284,1.337,1.397,1.419,1.473,1.647,1.784,2.138,1704.976,2515.650,3484.946,5040.508,7197.481,8803.647,10500.221,20620.221,31168.377,69167.375,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.177,0.214,0.250,0.298,0.352,0.369,0.418,0.560,0.664,0.901
1379.000,0.122,0.146,0.169,0.201,0.237,0.250,0.282,0.389,0.476,0.707,4.122,4.146,4.169,4.201,4.237,4.249,4.282,4.389,4.476,4.707,16365.950,24040.804,33241.191,48044.443,68572.367,83891.352,100033.133,196460.453,296853.286,658296.312,0.000,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.384,0.471,0.560,0.679,0.818,0.870,0.994,1.399,1.712,2.487
138.000,0.027,0.036,0.044,0.055,0.067,0.071,0.083,0.118,0.145,0.212,0.555,0.571,0.588,0.609,0.634,0.643,0.665,0.735,0.789,0.925,16.546,24.540,34.023,49.223,70.300,85.998,102.551,201.418,304.533,676.308,0.001,0.002,0.002,0.003,0.004,0.004,0.004,0.005,0.005,0.006,0.013,0.015,0.017,0.019,0.022,0.022,0.025,0.032,0.038,0.058
1380.000,0.050,0.064,0.078,0.097,0.121,0.133,0.154,0.234,0.304,0.503,4.050,4.064,4.078,4.097,4.121,4.134,4.154,4.234,4.304,4.503,16365.899,24041.152,33242.715,48044.381,68572.078,83891.281,100033.246,196460.453,296861.664,658296.562,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.937,1.087,1.231,1.415,1.617,1.674,1.858,2.367,2.734,3.581
1381.000,0.107,0.128,0.149,0.178,0.210,0.222,0.251,0.344,0.418,0.612,4.107,4.128,4.149,4.178,4.210,4.223,4.251,4.344,4.418,4.612,16368.719,24043.048,33247.997,48052.670,68582.773,83904.055,100049.078,196494.469,296937.283,658410.500,0.000,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.439,0.536,0.635,0.769,0.925,0.986,1.125,1.591,1.961,2.903
1382.000,0.063,0.080,0.098,0.124,0.154,0.167,0.194,0.291,0.371,0.587,4.063,4.080,4.098,4.124,4.154,4.167,4.194,4.291,4.371,4.587,16365.848,24041.531,33242.142,48044.607,68570.938,83891.211,100030.141,196460.453,296876.788,658296.750,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.745,0.860,0.970,1.112,1.270,1.321,1.463,1.892,2.221,3.039
1383.000,0.106,0.126,0.147,0.173,0.204,0.215,0.243,0.331,0.400,0.578,4.106,4.126,4.147,4.173,4.204,4.216,4.243,4.331,4.400,4.578,17203.539,25270.461,34937.764,50503.990,72072.688,88170.953,105145.035,206494.734,312080.289,691914.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.466,0.572,0.681,0.828,1.001,1.069,1.222,1.743,2.160,3.245
1384.000,0.024,0.030,0.037,0.046,0.057,0.061,0.071,0.106,0.134,0.214,4.024,4.030,4.037,4.046,4.057,4.064,4.071,4.106,4.134,4.214,17203.646,25270.653,34937.766,50504.422,72073.180,88171.461,105145.660,206496.000,312082.600,691918.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,2.065,2.410,2.744,3.182,3.672,3.834,4.275,5.614,6.635,9.165
1386.000,0.146,0.176,0.206,0.246,0.292,0.308,0.349,0.482,0.586,0.856,4.146,4.176,4.206,4.246,4.292,4.309,4.349,4.482,4.586,4.856,17193.643,25253.777,34916.163,50474.209,72031.703,88113.383,105079.098,206378.125,311895.808,691524.250,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.336,0.408,0.480,0.579,0.693,0.736,0.838,1.175,1.441,2.122
1387.000,0.123,0.147,0.171,0.204,0.241,0.254,0.288,0.395,0.479,0.697,4.123,4.147,4.171,4.204,4.241,4.253,4.288,4.395,4.479,4.697,17197.016,25260.942,34925.045,50484.834,72047.352,88137.008,105106.285,206418.484,311963.996,691659.312,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.401,0.490,0.580,0.702,0.844,0.899,1.026,1.449,1.786,2.655
1388.000,0.139,0.167,0.194,0.232,0.274,0.290,0.328,0.451,0.548,0.800,4.139,4.167,4.194,4.232,4.274,4.290,4.328,4.451,4.548,4.800,17197.047,25260.083,34923.531,50483.709,72046.133,88136.984,105104.492,206418.484,311959.264,691659.250,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.355,0.432,0.510,0.616,0.739,0.785,0.895,1.259,1.547,2.286
1389.000,0.009,0.012,0.014,0.018,0.022,0.024,0.027,0.041,0.054,0.088,0.518,0.523,0.528,0.535,0.544,0.547,0.555,0.583,0.607,0.676,86.292,128.185,177.694,257.097,367.175,449.182,535.806,1052.171,1590.604,3535.064,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.217,0.253,0.286,0.329,0.375,0.388,0.430,0.545,0.624,0.792
139.000,0.031,0.039,0.047,0.058,0.071,0.075,0.086,0.122,0.149,0.217,0.562,0.578,0.594,0.616,0.641,0.650,0.672,0.743,0.798,0.935,16.578,24.551,34.028,49.227,70.289,85.997,102.547,201.418,304.663,676.016,0.020,0.027,0.032,0.042,0.048,0.048,0.056,0.064,0.072,0.084,0.012,0.014,0.015,0.018,0.020,0.021,0.024,0.031,0.037,0.050
1390.000,0.018,0.023,0.029,0.036,0.046,0.051,0.059,0.092,0.123,0.218,0.536,0.547,0.557,0.573,0.591,0.601,0.617,0.685,0.746,0.936,86.339,128.227,177.677,257.109,367.164,449.183,535.797,1052.171,1590.706,3534.242,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.107,0.122,0.136,0.154,0.171,0.174,0.190,0.224,0.241,0.265
1391.000,0.060,0.075,0.091,0.112,0.137,0.146,0.169,0.243,0.303,0.456,0.619,0.650,0.681,0.724,0.773,0.793,0.837,0.986,1.106,1.412,86.498,128.228,177.755,257.126,367.216,449.185,535.744,1052.171,1590.100,3532.487,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.004,0.004,0.007,0.022,0.035,0.039,0.044,0.049,0.050,0.055,0.068,0.076,0.094
1392.000,0.055,0.071,0.086,0.108,0.132,0.142,0.164,0.238,0.298,0.451,0.611,0.642,0.673,0.715,0.765,0.784,0.828,0.977,1.096,1.402,87.272,129.107,178.932,258.811,369.585,451.991,539.141,1058.841,1600.264,3551.570,0.003,0.003,0.003,0.004,0.005,0.005,0.005,0.006,0.007,0.007,0.033,0.037,0.041,0.046,0.051,0.053,0.058,0.070,0.078,0.096
1393.000,0.057,0.073,0.088,0.109,0.134,0.144,0.166,0.240,0.300,0.453,0.615,0.645,0.676,0.719,0.768,0.787,0.831,0.980,1.099,1.406,87.232,129.104,178.925,258.823,369.599,451.991,539.166,1058.841,1600.401,3551.475,0.011,0.013,0.015,0.018,0.020,0.020,0.023,0.025,0.028,0.032,0.032,0.036,0.040,0.045,0.051,0.052,0.057,0.069,0.078,0.096
1394.000,0.059,0.074,0.089,0.111,0.135,0.145,0.167,0.242,0.301,0.454,0.617,0.648,0.679,0.721,0.771,0.790,0.834,0.983,1.102,1.409,86.633,128.280,177.745,257.148,367.261,449.186,535.758,1052.171,1591.366,3530.692,0.012,0.015,0.017,0.021,0.023,0.023,0.026,0.030,0.033,0.039,0.030,0.035,0.039,0.044,0.050,0.051,0.056,0.068,0.077,0.095
1395.000,0.059,0.075,0.090,0.111,0.136,0.146,0.168,0.242,0.301,0.453,1.118,1.149,1.181,1.223,1.272,1.292,1.335,1.483,1.602,1.907,278.917,412.200,571.119,826.091,1179.778,1442.931,1720.899,3379.920,5107.306,11339.465,0.006,0.008,0.009,0.011,0.013,0.013,0.015,0.017,0.019,0.022,0.052,0.060,0.067,0.078,0.089,0.092,0.102,0.131,0.152,0.200
1396.000,0.067,0.081,0.095,0.114,0.136,0.145,0.165,0.233,0.288,0.431,1.133,1.161,1.189,1.227,1.272,1.290,1.329,1.466,1.576,1.862,310.956,459.218,636.250,920.343,1314.033,1607.310,1917.101,3764.910,5690.752,12630.433,0.005,0.007,0.008,0.010,0.012,0.012,0.014,0.016,0.019,0.023,0.051,0.061,0.071,0.084,0.099,0.103,0.116,0.153,0.178,0.238
1397.000,0.062,0.075,0.088,0.106,0.127,0.136,0.154,0.220,0.273,0.412,1.125,1.151,1.177,1.213,1.255,1.272,1.309,1.439,1.546,1.825,311.020,459.361,636.284,920.235,1314.063,1607.304,1917.202,3764.910,5690.516,12630.300,0.005,0.006,0.007,0.009,0.011,0.011,0.013,0.015,0.018,0.021,0.055,0.066,0.077,0.091,0.107,0.111,0.125,0.164,0.191,0.252
1398.000,0.068,0.082,0.097,0.117,0.140,0.149,0.169,0.239,0.295,0.441,1.136,1.165,1.194,1.233,1.279,1.297,1.338,1.478,1.591,1.882,307.858,454.780,630.078,911.300,1301.329,1591.609,1898.281,3728.302,5634.318,12507.766,0.005,0.007,0.008,0.010,0.012,0.012,0.014,0.017,0.020,0.024,0.049,0.059,0.069,0.081,0.095,0.099,0.112,0.146,0.171,0.229
1399.000,0.068,0.083,0.098,0.118,0.142,0.151,0.172,0.243,0.300,0.448,1.136,1.166,1.195,1.236,1.283,1.301,1.344,1.486,1.601,1.896,307.817,454.716,629.969,911.213,1301.546,1591.620,1898.289,3728.302,5635.721,12507.778,0.005,0.007,0.008,0.011,0.012,0.013,0.014,0.017,0.020,0.024,0.049,0.059,0.068,0.080,0.094,0.098,0.110,0.143,0.168,0.224
14.000,0.034,0.042,0.049,0.061,0.075,0.083,0.096,0.147,0.189,0.297,0.569,0.583,0.599,0.621,0.650,0.665,0.691,0.795,0.879,1.095,57.837,85.506,118.490,171.421,244.854,299.524,357.137,701.464,1060.647,2932.474,0.007,0.012,0.014,0.016,0.018,0.018,0.020,0.023,0.026,0.032,0.037,0.044,0.051,0.059,0.066,0.066,0.073,0.086,0.094,0.161
140.000,0.011,0.014,0.018,0.022,0.028,0.030,0.035,0.054,0.071,0.121,0.523,0.529,0.535,0.544,0.556,0.561,0.570,0.608,0.642,0.742,71.669,106.441,147.488,213.423,304.778,372.886,444.778,873.398,1320.417,2934.019,0.003,0.003,0.003,0.004,0.005,0.005,0.005,0.006,0.007,0.008,0.144,0.167,0.188,0.214,0.242,0.249,0.274,0.338,0.380,0.455
1400.000,0.070,0.085,0.101,0.122,0.146,0.156,0.177,0.250,0.309,0.460,1.140,1.171,1.202,1.244,1.292,1.311,1.354,1.501,1.618,1.919,307.791,454.701,629.977,911.248,1301.437,1591.611,1898.271,3728.302,5633.343,12507.746,0.005,0.007,0.008,0.011,0.013,0.013,0.015,0.018,0.020,0.024,0.048,0.057,0.066,0.078,0.090,0.094,0.106,0.139,0.162,0.217
1401.000,0.060,0.072,0.084,0.099,0.117,0.124,0.140,0.192,0.233,0.338,1.121,1.144,1.168,1.199,1.235,1.248,1.280,1.384,1.466,1.675,328.284,484.325,670.971,970.335,1385.380,1694.501,2021.017,3969.491,5999.094,13313.490,0.003,0.005,0.006,0.008,0.009,0.010,0.011,0.014,0.016,0.019,0.060,0.073,0.086,0.103,0.123,0.129,0.147,0.202,0.243,0.343
1402.000,0.030,0.038,0.045,0.056,0.069,0.074,0.086,0.126,0.158,0.242,1.060,1.075,1.091,1.113,1.138,1.149,1.172,1.251,1.316,1.485,328.287,484.450,670.924,970.285,1385.391,1694.507,2021.088,3969.491,5998.943,13313.184,0.002,0.003,0.004,0.005,0.005,0.005,0.006,0.007,0.008,0.009,0.124,0.144,0.164,0.189,0.218,0.226,0.252,0.326,0.381,0.514
1403.000,0.070,0.083,0.096,0.114,0.135,0.142,0.161,0.220,0.267,0.384,1.139,1.166,1.192,1.228,1.270,1.285,1.322,1.441,1.533,1.767,328.289,484.396,670.963,970.392,1385.514,1694.509,2021.023,3969.491,5999.949,13313.896,0.004,0.006,0.007,0.009,0.011,0.011,0.013,0.016,0.019,0.023,0.051,0.063,0.074,0.089,0.105,0.111,0.126,0.172,0.207,0.292
1404.000,0.061,0.075,0.089,0.108,0.131,0.139,0.159,0.223,0.273,0.398,1.122,1.150,1.179,1.217,1.261,1.278,1.317,1.445,1.545,1.797,328.294,484.393,670.962,970.286,1385.677,1694.489,2021.172,3969.491,6001.415,13314.357,0.004,0.006,0.007,0.009,0.011,0.011,0.012,0.014,0.017,0.020,0.059,0.070,0.080,0.094,0.109,0.114,0.128,0.170,0.201,0.278
1405.000,0.070,0.084,0.099,0.119,0.142,0.151,0.172,0.239,0.292,0.424,1.139,1.169,1.198,1.239,1.285,1.302,1.344,1.479,1.584,1.848,311.367,459.607,636.752,920.807,1315.087,1608.422,1918.162,3767.260,5695.645,12636.727,0.003,0.005,0.006,0.007,0.009,0.009,0.010,0.012,0.014,0.017,0.049,0.058,0.068,0.080,0.094,0.098,0.111,0.148,0.176,0.243
1406.000,0.076,0.092,0.107,0.128,0.152,0.161,0.182,0.252,0.307,0.445,1.153,1.184,1.215,1.256,1.304,1.322,1.365,1.505,1.615,1.890,311.284,459.610,636.736,920.813,1314.968,1608.408,1918.232,3767.260,5698.204,12637.190,0.005,0.007,0.008,0.011,0.013,0.013,0.016,0.019,0.022,0.026,0.044,0.053,0.062,0.074,0.087,0.091,0.103,0.139,0.165,0.228
1407.000,0.033,0.043,0.053,0.068,0.086,0.095,0.112,0.174,0.226,0.362,1.066,1.085,1.106,1.136,1.173,1.190,1.223,1.349,1.453,1.725,311.210,459.569,636.632,920.880,1314.990,1608.400,1918.295,3767.260,5696.551,12637.635,0.004,0.005,0.005,0.006,0.007,0.007,0.008,0.009,0.010,0.011,0.106,0.120,0.133,0.148,0.163,0.166,0.180,0.214,0.239,0.298
